uuid,adm4_pcode,date,freq,pct_area_flood_hazard_100yr_low,pct_area_flood_hazard_100yr_med,pct_area_flood_hazard_100yr_high,pct_area_flood_hazard_25yr_low,pct_area_flood_hazard_25yr_med,pct_area_flood_hazard_25yr_high,pct_area_flood_hazard_5yr_low,pct_area_flood_hazard_5yr_med,pct_area_flood_hazard_5yr_high,pct_area_landslide_hazard_low,pct_area_landslide_hazard_med,pct_area_landslide_hazard_high
PNHZD0002BF,PH104305049,2015-01-01,S,12.3676,12.8386,2.7576,11.252,10.5261,1.6493,9.7324,5.303,0.4477,6.3557,21.5986,2.383
PNHZD0002C0,PH104305008,2015-01-01,S,53.5606,10.4682,0.0,47.1909,1.6991,0.0,19.8283,0.0314,0.0,0.0,0.0,0.0
PNHZD0002C1,PH104305027,2015-01-01,S,19.7359,79.2196,0.0,69.1317,10.0899,0.0,1.8179,0.0,0.0,0.0,0.0,0.0
PNHZD0002C2,PH104305030,2015-01-01,S,75.2848,14.4866,0.0,18.9216,0.0,0.0,1.6331,0.0,0.0,0.0,0.0,0.0
PNHZD0002C3,PH104305021,2015-01-01,S,3.2217,34.0034,58.1571,4.2404,62.3144,23.5652,29.963,30.7031,0.0,0.0,0.0,0.0
PNHZD0002C4,PH104305018,2015-01-01,S,6.1035,49.3237,43.4683,13.9941,60.443,16.0567,24.3468,29.5532,0.0,0.0,0.0,0.0
PNHZD0002C5,PH104305044,2015-01-01,S,9.5665,12.9474,10.0906,6.9931,9.5888,6.5889,7.9728,3.7072,3.2988,4.4857,10.4001,0.7865
PNHZD0002C6,PH104305013,2015-01-01,S,0.8342,3.7972,95.1448,1.0797,3.5619,94.9052,20.5291,23.277,41.0615,0.2095,0.0,0.0
PNHZD0002C7,PH104305037,2015-01-01,S,27.8947,40.7281,0.2553,29.2341,30.9955,0.005,17.7047,11.7144,0.0,0.0,0.0,0.0
PNHZD0002C8,PH104305033,2015-01-01,S,3.5229,19.4052,57.3605,8.5165,11.0348,56.0391,1.1388,9.2924,40.0253,0.2643,0.0,0.0
PNHZD0002C9,PH104305012,2015-01-01,S,14.8351,0.0,0.0,11.5651,0.0,0.0,3.7457,0.0,0.0,0.0,0.0,0.0
PNHZD0002CA,PH104305003,2015-01-01,S,8.4929,26.8973,23.3405,9.354,26.6878,20.7288,10.7382,26.0268,15.664,1.4824,2.1158,0.0506
PNHZD0002CB,PH104305064,2015-01-01,S,19.6815,50.0051,17.8321,29.5249,31.4931,15.45,16.3659,10.829,6.7859,0.0,0.0,0.0
PNHZD0002CC,PH104305062,2015-01-01,S,0.2926,2.6982,5.3842,0.0,0.0,0.0,0.0,0.0,0.0,9.4906,65.7408,18.2251
PNHZD0002CD,PH104305057,2015-01-01,S,3.4765,5.4842,14.553,0.0,0.0,0.0,0.0,0.0,0.0,4.9227,37.5281,4.6289
PNHZD0002CE,PH104305067,2015-01-01,S,5.8746,8.721,7.6735,4.6804,2.74,0.3959,3.2486,1.1311,0.1272,7.3579,33.7456,23.7221
PNHZD0002CF,PH104305036,2015-01-01,S,33.744,8.9385,0.0,28.9828,0.0,0.0,8.5187,0.0,0.0,0.0,0.0,0.0
PNHZD0002D0,PH104305010,2015-01-01,S,10.9744,0.0,0.0,8.2124,0.0,0.0,2.9974,0.0,0.0,0.0,0.0,0.0
PNHZD0002D1,PH104305007,2015-01-01,S,10.3883,0.0,0.0,6.9891,0.0,0.0,3.2283,0.0,0.0,0.0,0.0,0.0
PNHZD0002D2,PH104305058,2015-01-01,S,3.7953,64.8336,28.2536,39.5003,18.1676,24.0206,13.7785,5.5681,14.8833,0.0593,0.0513,0.0
PNHZD0002D3,PH104305063,2015-01-01,S,6.035,6.0005,5.0706,0.0,0.0,0.0,0.0,0.0,0.0,3.4227,14.0208,17.147
PNHZD0002D4,PH104305009,2015-01-01,S,0.5491,4.9035,82.6511,0.3947,10.657,76.6016,7.1546,2.8922,48.7284,0.0,0.0,0.0
PNHZD0002D5,PH104305038,2015-01-01,S,0.8841,3.4143,6.7408,0.0,0.0,0.0,0.0,0.0,0.0,10.0293,58.2212,2.5579
PNHZD0002D6,PH104305052,2015-01-01,S,27.4288,32.6587,13.2807,28.2456,28.7998,8.4241,17.7109,2.2145,5.9614,0.0388,0.0,0.0
PNHZD0002D7,PH104305056,2015-01-01,S,4.3554,5.3092,36.4262,5.2518,2.9864,35.2687,5.5148,8.9883,19.3254,6.8089,20.7695,0.1045
PNHZD0002D8,PH015518016,2015-01-01,S,44.2794,2.7342,6.6372,22.4712,3.4425,3.4657,5.8785,3.6803,0.0489,0.0,0.0,0.0
PNHZD0002D9,PH015518031,2015-01-01,S,34.9475,15.1128,0.0,37.5167,3.152,0.0,15.2683,0.384,0.0,0.0,0.0,0.0
PNHZD0002DA,PH015518022,2015-01-01,S,36.7851,6.9711,1.6007,29.9044,3.3568,0.3949,11.754,0.8782,0.0148,0.0,0.0,0.0
PNHZD0002DB,PH015518024,2015-01-01,S,21.3501,14.7694,5.8612,19.3966,15.7682,2.4921,15.9385,6.7078,0.1745,0.0,0.0,0.0
PNHZD0002DC,PH015518025,2015-01-01,S,27.4855,5.7184,1.3379,23.231,3.4475,1.3187,14.6503,1.902,0.0,0.0,0.0,0.0
PNHZD0002DD,PH015518004,2015-01-01,S,26.2473,1.4504,0.0,21.2487,0.8703,0.0,12.4757,0.2901,0.0,0.0,0.0,0.0
PNHZD0002DE,PH015518023,2015-01-01,S,34.0985,10.3666,0.0,30.8127,3.5205,0.0,11.6404,0.5656,0.0,0.0,0.0,0.0
PNHZD0002DF,PH015518010,2015-01-01,S,45.3682,2.3676,2.598,33.7635,1.9561,1.0071,10.7636,1.1066,0.0,0.0,0.0,0.0
PNHZD0002E0,PH015518003,2015-01-01,S,24.8781,2.1513,3.1206,19.8032,2.2116,2.1549,12.4764,2.411,0.0,0.0,0.0,0.0
PNHZD0002E1,PH015518012,2015-01-01,S,27.9466,18.046,0.009,26.8305,11.1402,0.0,20.7044,1.7693,0.0,0.0,0.0,0.0
PNHZD0002E2,PH015518009,2015-01-01,S,24.9806,6.2346,0.0867,20.9029,2.8527,0.006,10.641,1.2657,0.0,0.0,0.0,0.0
PNHZD0002E3,PH015518026,2015-01-01,S,27.6696,15.1769,1.7109,24.4087,12.1992,0.8884,19.1247,4.2946,0.0,0.0,0.0,0.0
PNHZD0002E4,PH015518032,2015-01-01,S,26.9222,16.7652,0.3666,25.5114,6.6363,0.0,17.8934,0.5251,0.0,0.0,0.0,0.0
PNHZD0002E5,PH015518007,2015-01-01,S,15.3907,22.8754,8.1678,14.3514,21.6863,5.5294,14.5057,16.3395,3.1328,0.0,0.0,0.0
PNHZD0002E6,PH015518011,2015-01-01,S,43.6343,3.2001,0.0,30.9121,2.148,0.0,12.5743,0.1753,0.0,0.0,0.0,0.0
PNHZD0002E7,PH015518028,2015-01-01,S,42.8983,2.7062,4.0402,23.226,2.334,2.4485,5.4856,1.8456,0.6611,0.0,0.0,0.0
PNHZD0002E8,PH015518006,2015-01-01,S,10.214,53.2762,6.9058,26.195,21.1069,0.0253,21.8492,0.9117,0.0,0.0,0.0,0.0
PNHZD0002E9,PH015518030,2015-01-01,S,40.0426,20.1161,0.0458,27.5711,3.4083,0.0,14.5016,0.5181,0.0,0.0,0.0,0.0
PNHZD0002EA,PH015518020,2015-01-01,S,6.5604,51.1241,33.6724,34.034,21.8763,0.0087,21.8225,1.6713,0.0,0.0,0.0,0.0
PNHZD0002EB,PH015518019,2015-01-01,S,52.996,12.2665,0.0,38.1071,0.4253,0.0,7.657,0.0,0.0,0.0,0.0,0.0
PNHZD0002EC,PH015518027,2015-01-01,S,32.0176,2.1145,2.0423,21.9679,1.9652,1.1464,5.4588,1.4035,0.2781,0.0,0.0,0.0
PNHZD0002ED,PH015518008,2015-01-01,S,34.2727,11.0295,0.0135,32.8068,4.062,0.0115,16.6932,1.1016,0.0019,0.0,0.0,0.0
PNHZD0002EE,PH015518029,2015-01-01,S,5.1613,41.4274,49.8826,9.9159,69.881,2.454,28.7099,22.8427,0.0,0.0,0.0,0.0
PNHZD0002EF,PH015518014,2015-01-01,S,26.1936,9.1519,7.3079,22.0916,11.6526,0.5356,15.5535,3.8609,0.0,0.0,0.0,0.0
PNHZD0002F0,PH015518013,2015-01-01,S,24.5486,7.1797,7.8898,22.7003,7.4612,5.1308,20.2521,4.7644,0.0,0.0,0.0,0.0
PNHZD0002F1,PH015518015,2015-01-01,S,19.1267,15.4909,0.3102,19.6243,10.5371,0.0,17.9177,2.2078,0.0,0.0,0.0,0.0
PNHZD0002F2,PH015518002,2015-01-01,S,19.9937,16.0826,3.5261,17.7763,15.3648,0.0512,19.331,3.7207,0.0,0.0,0.0,0.0
PNHZD0002F3,PH015518021,2015-01-01,S,36.4014,15.7701,0.2327,31.7583,10.2294,0.0,18.4648,0.7836,0.0,0.0,0.0,0.0
PNHZD0002F4,PH015518001,2015-01-01,S,32.662,12.836,2.4657,31.099,4.8375,2.4291,19.5807,2.4879,0.0152,0.0,0.0,0.0
PNHZD0002F5,PH015518018,2015-01-01,S,23.3057,19.4616,0.1328,20.8079,12.6834,0.0,17.6318,2.4908,0.0,0.0,0.0,0.0
PNHZD0002F6,PH015518017,2015-01-01,S,29.4206,16.3604,0.2709,25.0076,8.2211,0.0027,16.2973,2.0002,0.0,0.0,0.0,0.0
PNHZD0002F7,PH034919017,2015-01-01,S,5.6681,5.1598,3.7902,5.5313,4.4982,2.8504,4.4548,3.9187,1.5657,7.9187,10.7429,4.386
PNHZD0002F8,PH034919010,2015-01-01,S,4.6558,10.8453,30.3478,4.849,7.2688,27.6581,3.8977,8.1385,24.0407,0.5994,0.5301,0.3349
PNHZD0002F9,PH034919016,2015-01-01,S,5.3561,5.893,9.5668,5.2416,5.2934,7.7306,4.612,4.2079,5.1901,5.0268,6.7883,12.0921
PNHZD0002FA,PH034919021,2015-01-01,S,2.6983,16.6506,79.3347,6.2532,23.5219,65.5815,12.1256,28.5912,34.771,0.2435,0.0866,0.0659
PNHZD0002FB,PH034919006,2015-01-01,S,6.3973,22.0041,26.5494,8.2442,21.1099,21.3033,8.4209,19.8092,11.3753,0.351,0.2185,0.0116
PNHZD0002FC,PH034919014,2015-01-01,S,8.9288,9.9266,5.9697,8.2313,8.5832,4.1655,7.2687,6.0119,2.2826,1.8831,0.9929,0.0866
PNHZD0002FD,PH034919018,2015-01-01,S,3.545,3.4019,9.3286,3.3329,3.3449,8.2108,3.1804,3.0186,6.3245,7.2131,21.0848,48.2281
PNHZD0002FE,PH034919003,2015-01-01,S,6.5635,7.0281,8.6639,5.773,6.4211,6.9439,5.204,5.5209,4.3059,5.7726,8.1166,7.2695
PNHZD0002FF,PH034919004,2015-01-01,S,5.8744,13.0975,37.0517,5.0881,14.696,31.5399,5.5819,20.0842,16.1359,0.383,0.2641,0.0
PNHZD000300,PH034919015,2015-01-01,S,4.6239,1.959,18.8709,4.2707,2.1009,17.4387,3.2094,2.0064,15.0822,2.3741,3.5481,1.4836
PNHZD000301,PH034919001,2015-01-01,S,5.7336,8.8021,14.2382,5.9341,8.8589,10.6282,5.4197,7.8325,6.4267,0.9416,0.6621,0.0671
PNHZD000302,PH034919011,2015-01-01,S,3.4369,4.9799,37.644,3.5786,4.46,34.383,2.7566,4.5842,29.8599,1.3695,0.1954,0.0
PNHZD000303,PH034919013,2015-01-01,S,8.7538,8.5081,5.5558,7.5668,8.0843,4.5643,6.606,6.4346,2.796,3.5945,3.3128,1.7246
PNHZD000304,PH034919020,2015-01-01,S,6.4125,11.1801,18.7204,6.239,11.1108,15.2562,6.5486,12.7538,6.789,0.1081,0.0346,0.0
PNHZD000305,PH034919007,2015-01-01,S,5.8105,5.3753,15.1589,5.1513,8.1269,11.023,4.5015,11.1186,4.8133,6.1886,9.1162,14.1919
PNHZD000306,PH034919005,2015-01-01,S,5.235,5.7042,11.1261,5.3388,5.6537,8.2368,4.7675,4.9012,5.5815,6.3624,8.7554,5.5133
PNHZD000307,PH034919022,2015-01-01,S,4.853,3.9947,6.7804,4.1497,4.0448,5.4042,3.2182,4.1664,3.3707,9.9254,20.0558,15.926
PNHZD000308,PH034919012,2015-01-01,S,3.9767,6.1241,45.7297,4.3175,7.5867,41.0653,4.9241,8.9502,29.2134,1.3426,1.0151,0.0887
PNHZD000309,PH034919008,2015-01-01,S,3.0408,3.974,48.0292,3.3343,5.1123,43.8065,3.8342,8.1333,33.1144,0.5834,0.2913,0.0831
PNHZD00030A,PH097332062,2015-01-01,S,9.1517,1.6441,0.0,6.849,1.5126,0.0,3.9735,0.7234,0.0,0.0,0.0,0.0
PNHZD00030B,PH097332028,2015-01-01,S,1.9303,1.9374,1.422,1.2503,1.1474,1.1001,1.1486,0.996,0.8075,14.2812,50.391,15.1834
PNHZD00030C,PH097332067,2015-01-01,S,8.1344,6.6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00030D,PH097332095,2015-01-01,S,0.281,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7969,0.695,0.0
PNHZD00030E,PH097332060,2015-01-01,S,7.8825,6.9058,3.8858,0.0,0.0,0.0,0.0,0.0,0.0,4.8025,26.9257,15.4735
PNHZD00030F,PH097332034,2015-01-01,S,6.0895,4.9023,4.9064,5.0715,4.2562,3.0901,4.1474,3.0087,1.5852,13.178,42.505,11.6677
PNHZD000310,PH097332902,2015-01-01,S,3.1321,2.3736,3.0463,0.0,0.0,0.0,0.0,0.0,0.0,14.2023,38.7215,22.3894
PNHZD000311,PH097332027,2015-01-01,S,2.8854,2.3276,2.4553,0.0,0.0,0.0,0.0,0.0,0.0,14.6363,39.7029,9.4422
PNHZD000312,PH097332056,2015-01-01,S,4.0747,0.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000313,PH097332044,2015-01-01,S,3.9697,5.3984,2.7748,4.0903,4.6315,2.2105,4.0584,3.3137,1.3993,10.6129,24.882,9.2895
PNHZD000314,PH097332020,2015-01-01,S,27.4717,8.9837,0.048,20.9141,3.0235,0.0393,9.6773,1.0851,0.0381,0.0262,0.0,0.0
PNHZD000315,PH097332093,2015-01-01,S,7.6741,6.056,7.2556,0.0,0.0,0.0,0.0,0.0,0.0,7.4908,19.8731,1.5057
PNHZD000316,PH097332047,2015-01-01,S,5.2745,6.5127,2.0607,1.9165,3.3817,0.4622,2.5256,1.9174,0.2655,12.8202,22.429,0.2115
PNHZD000317,PH097332051,2015-01-01,S,24.3155,25.2134,5.9365,22.4972,20.0219,4.6738,16.786,13.1067,3.3165,0.3841,0.0441,0.0
PNHZD000318,PH097332061,2015-01-01,S,31.997,5.2237,0.0219,27.1559,2.1714,0.0219,16.9346,0.6369,0.0,0.0,0.0,0.0
PNHZD000319,PH097332090,2015-01-01,S,5.4609,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0
PNHZD00031A,PH097332901,2015-01-01,S,2.8413,1.8762,2.7549,1.6155,0.9046,1.7036,1.2806,0.7191,1.2562,14.9121,45.9951,12.7753
PNHZD00031B,PH097332080,2015-01-01,S,4.8784,7.1668,6.8561,0.0,0.0,0.0,0.0,0.0,0.0,8.7591,32.2597,9.1062
PNHZD00031C,PH097332038,2015-01-01,S,5.0218,4.392,3.9123,4.1743,3.7078,2.5757,3.5644,2.9038,1.3156,14.0531,41.0828,8.1953
PNHZD00031D,PH097332100,2015-01-01,S,4.6499,7.1031,5.5089,3.7758,4.7747,3.2769,2.9019,2.4687,2.2469,12.8693,36.7353,14.7309
PNHZD00031E,PH097332092,2015-01-01,S,19.528,37.105,4.4687,22.4426,29.6089,2.3986,17.901,21.6269,1.2057,0.0,0.0,0.0
PNHZD00031F,PH097332097,2015-01-01,S,3.3185,5.7129,9.7426,1.7454,6.6329,4.4892,2.696,4.7753,2.494,11.4739,35.0897,19.1944
PNHZD000320,PH097332096,2015-01-01,S,8.8206,8.0408,2.3855,8.4909,6.7056,1.5188,7.5227,4.5269,0.5175,4.1582,4.7144,0.0891
PNHZD000321,PH097332023,2015-01-01,S,17.9641,15.9961,2.8713,11.4393,7.3351,1.5244,4.8935,3.5173,0.9026,2.2873,1.1869,0.0
PNHZD000322,PH097332010,2015-01-01,S,6.9695,31.5394,5.2325,10.422,27.79,2.2373,13.5697,12.9513,0.9732,4.0249,1.5505,0.0
PNHZD000323,PH097332070,2015-01-01,S,28.4497,7.7012,0.0,24.1685,4.8134,0.0,15.2589,1.6789,0.0,0.0,0.0,0.0
PNHZD000324,PH097332098,2015-01-01,S,2.8639,1.904,1.6888,0.94,0.7744,0.4017,0.7962,0.6093,0.2694,11.4527,47.2537,22.7396
PNHZD000325,PH097332050,2015-01-01,S,13.3751,18.0969,6.3676,12.564,9.8299,3.9616,9.4623,5.1408,1.4518,7.8169,8.3602,3.1837
PNHZD000326,PH097332039,2015-01-01,S,3.5285,3.5784,4.0447,0.0,0.0,0.0,0.0,0.0,0.0,18.772,28.1089,2.8859
PNHZD000327,PH097332064,2015-01-01,S,32.5149,3.8107,0.0,25.771,2.6142,0.0,13.5997,1.1965,0.0,0.0,0.0,0.0
PNHZD000328,PH097332073,2015-01-01,S,11.178,8.4553,2.5679,6.8671,5.2744,1.4558,5.1537,2.8831,0.4526,7.8148,12.9516,0.7221
PNHZD000329,PH097332076,2015-01-01,S,20.5433,34.9383,8.3463,19.9816,31.0659,5.7769,18.1788,22.5989,3.1667,0.0,0.0,0.0
PNHZD00032A,PH097332032,2015-01-01,S,4.008,2.5111,2.6087,0.0,0.0,0.0,0.0,0.0,0.0,10.55,40.4019,26.057
PNHZD00032B,PH097332002,2015-01-01,S,22.5866,24.1427,8.6645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00032C,PH097332099,2015-01-01,S,15.9082,7.0588,0.041,12.8349,4.2345,0.0273,8.3892,0.9298,0.0137,0.0765,0.0584,0.0
PNHZD00032D,PH097332089,2015-01-01,S,6.538,4.674,4.5986,6.1589,4.0425,3.7891,5.0028,3.1019,2.4164,6.9159,28.171,33.0414
PNHZD00032E,PH097332101,2015-01-01,S,47.6934,4.7353,0.0,28.2373,2.2953,0.0,10.4303,1.0709,0.0,0.0,0.0,0.0
PNHZD00032F,PH097332053,2015-01-01,S,21.383,15.7388,3.1517,21.7609,10.3435,2.0478,15.1421,3.8614,1.2373,0.3151,0.0402,0.0
PNHZD000330,PH097332071,2015-01-01,S,21.6721,36.7677,13.8913,22.4783,33.2226,7.6654,18.2525,18.5477,0.6433,0.0,0.0,0.0
PNHZD000331,PH097332037,2015-01-01,S,2.8982,3.4873,3.9385,0.5712,0.5873,0.9446,0.289,0.3791,0.6687,12.1613,31.5523,5.2252
PNHZD000332,PH097332085,2015-01-01,S,27.2269,6.6026,0.0073,22.16,2.5801,0.0049,10.5775,0.6689,0.0024,0.0,0.0,0.0
PNHZD000333,PH097332904,2015-01-01,S,3.2473,1.6814,2.0678,0.0008,0.0011,0.0109,0.0006,0.0008,0.0098,6.7064,41.9197,43.9113
PNHZD000334,PH097332001,2015-01-01,S,22.586,1.9067,0.0,17.7232,0.3431,0.0,8.9475,0.1169,0.0,0.0,0.0,0.0
PNHZD000335,PH097332083,2015-01-01,S,24.4629,8.6397,1.5465,15.9215,3.9501,1.3586,6.3749,1.551,0.5153,0.0094,0.0006,0.0
PNHZD000336,PH097332087,2015-01-01,S,25.9414,10.7549,1.5861,21.5882,8.1064,1.5105,16.017,6.177,1.4629,0.0,0.0,0.0
PNHZD000337,PH097332043,2015-01-01,S,2.207,1.9622,2.547,2.0667,1.843,2.0935,1.8469,1.5317,1.4911,15.6474,51.2992,9.3409
PNHZD000338,PH097332021,2015-01-01,S,17.3494,3.7152,0.0661,13.8408,2.3604,0.0189,9.494,0.755,0.0,0.0,0.0,0.0
PNHZD000339,PH097332084,2015-01-01,S,17.0459,14.8928,5.7267,0.0,0.0,0.0,0.0,0.0,0.0,1.434,1.3893,0.0127
PNHZD00033A,PH097332035,2015-01-01,S,29.625,2.2112,0.0519,0.0,0.0,0.0,0.0,0.0,0.0,3.7664,6.4921,0.0865
PNHZD00033B,PH097332031,2015-01-01,S,18.6022,19.8959,3.8717,16.4259,18.5843,2.2089,14.7683,14.8773,1.3599,0.0,0.0,0.0
PNHZD00033C,PH097332017,2015-01-01,S,3.3904,3.4649,3.7028,0.7241,0.629,0.5715,0.5614,0.5081,0.2974,12.5853,47.4395,7.8755
PNHZD00033D,PH097332046,2015-01-01,S,4.5924,6.2763,3.3498,0.0,0.0,0.0,0.0,0.0,0.0,13.3825,34.263,0.786
PNHZD00033E,PH097332019,2015-01-01,S,7.3369,12.3505,0.5342,7.7338,8.7334,0.1765,9.0974,2.5536,0.0908,0.1859,0.0472,0.0
PNHZD00033F,PH097332004,2015-01-01,S,24.3868,29.696,2.1293,23.1206,15.1368,1.2718,13.5887,3.1772,0.3073,0.0,0.0,0.0
PNHZD000340,PH097332052,2015-01-01,S,38.3641,0.9869,0.0,26.0146,0.191,0.0,9.8638,0.0239,0.0,0.0,0.0,0.0
PNHZD000341,PH097332058,2015-01-01,S,13.1527,4.5708,0.1305,0.0,0.0,0.0,0.0,0.0,0.0,7.0452,9.0242,0.2186
PNHZD000342,PH097332045,2015-01-01,S,4.0085,5.6887,7.9649,4.009,5.5563,6.7895,4.1008,5.5715,4.2822,8.4561,15.9874,6.9024
PNHZD000343,PH097332048,2015-01-01,S,18.6089,24.3699,0.4675,23.7014,3.9629,0.4074,8.5724,1.438,0.3045,0.0072,0.0013,0.0
PNHZD000344,PH097332033,2015-01-01,S,4.8776,3.4998,2.2304,0.0,0.0,0.0,0.0,0.0,0.0,10.7469,49.0581,14.6274
PNHZD000345,PH097332016,2015-01-01,S,4.6125,8.66,4.082,5.1722,7.4649,3.1352,5.6871,4.807,2.0746,11.3093,32.5182,4.3918
PNHZD000346,PH097332063,2015-01-01,S,18.5067,3.1163,0.0109,15.0395,1.4808,0.0109,8.6695,0.4405,0.0,0.0,0.0,0.0
PNHZD000347,PH097332026,2015-01-01,S,13.88,37.4398,8.717,19.2168,27.3182,6.2969,13.8145,15.1786,2.9151,0.0555,0.003,0.0
PNHZD000348,PH097332069,2015-01-01,S,3.2037,2.2148,5.4697,3.2857,2.0354,4.4268,2.1251,1.4136,2.9544,13.1095,44.7928,17.6282
PNHZD000349,PH097332059,2015-01-01,S,2.9247,5.6674,10.7326,3.0772,6.053,9.0256,4.0192,5.2371,6.3002,10.9733,27.3424,21.946
PNHZD00034A,PH097332091,2015-01-01,S,2.9001,2.2368,3.0521,1.6219,1.0464,1.3151,1.026,0.6771,0.8533,12.7084,50.6498,14.7993
PNHZD00034B,PH097332072,2015-01-01,S,8.0642,17.0176,4.2672,8.2502,14.9376,2.9372,10.7986,7.6571,1.7826,6.6351,28.219,9.3307
PNHZD00034C,PH097332074,2015-01-01,S,39.3832,3.4371,0.0,3.0126,2.395,0.0,2.1997,0.322,0.0,0.0008,0.0,0.0
PNHZD00034D,PH097332041,2015-01-01,S,2.7757,2.2609,2.5563,1.6703,1.0387,1.0364,1.2694,0.8501,0.6862,8.4062,43.9816,32.4173
PNHZD00034E,PH097332104,2015-01-01,S,10.1407,27.3405,4.2515,12.0686,25.4393,1.2137,9.0136,5.9842,0.4959,0.7158,0.1783,0.0
PNHZD00034F,PH097332068,2015-01-01,S,22.7617,22.4466,0.0,18.5358,17.5547,0.0,13.876,0.4159,0.0,0.0,0.0,0.0
PNHZD000350,PH097332005,2015-01-01,S,3.1957,2.1832,2.6517,0.0088,0.0046,0.0,0.006,0.003,0.0,10.6703,41.4096,20.4729
PNHZD000351,PH097332079,2015-01-01,S,5.56,5.1233,2.6728,0.0,0.0,0.0,0.0,0.0,0.0,5.2713,15.0777,36.9576
PNHZD000352,PH097332024,2015-01-01,S,4.9344,8.0224,5.9237,0.0,0.0,0.0,0.0,0.0,0.0,13.4199,34.6844,10.2903
PNHZD000353,PH097332025,2015-01-01,S,10.7534,17.3623,0.4289,0.0,0.0,0.0,0.0,0.0,0.0,9.63,15.383,0.226
PNHZD000354,PH097332075,2015-01-01,S,27.6751,14.9416,0.0,25.2604,12.1671,0.0,19.9909,7.1452,0.0,0.0,0.0,0.0
PNHZD000355,PH097332102,2015-01-01,S,9.5775,9.3815,9.1304,9.5027,6.5232,8.1288,5.9656,3.4385,6.6003,3.6913,2.0502,0.0
PNHZD000356,PH097332040,2015-01-01,S,9.1711,20.248,9.2229,12.2639,20.0254,1.3986,11.6052,5.4758,0.2085,5.7083,6.7015,0.3006
PNHZD000357,PH097332054,2015-01-01,S,1.4544,1.2826,1.5106,0.0,0.0,0.0,0.0,0.0,0.0,12.6456,35.8574,7.638
PNHZD000358,PH097332077,2015-01-01,S,25.3313,1.2305,0.0,19.7368,0.4734,0.0,11.7796,0.0789,0.0,0.0,0.0,0.0
PNHZD000359,PH097332042,2015-01-01,S,3.5783,4.7857,2.2288,0.0,0.0,0.0,0.0,0.0,0.0,14.2498,29.2664,0.4417
PNHZD00035A,PH097332094,2015-01-01,S,9.1071,20.7285,11.7916,10.175,18.7733,10.0942,12.0341,14.2604,7.1484,1.3937,1.8573,0.0
PNHZD00035B,PH097332036,2015-01-01,S,25.2923,6.0244,0.0531,0.0,0.0,0.0,0.0,0.0,0.0,1.1126,1.1204,0.0
PNHZD00035C,PH097332066,2015-01-01,S,5.4519,16.7175,7.9503,0.0,0.0,0.0,0.0,0.0,0.0,11.8345,25.0984,5.8399
PNHZD00035D,PH097332012,2015-01-01,S,4.5889,13.0575,3.0119,0.0,0.0,0.0,0.0,0.0,0.0,4.9071,7.8229,0.067
PNHZD00035E,PH097332065,2015-01-01,S,8.5688,37.8989,9.4344,10.263,34.8801,6.3915,13.5441,25.7277,3.8683,2.2513,1.2587,0.0
PNHZD00035F,PH097332088,2015-01-01,S,4.8785,13.1323,4.1641,3.8173,11.7235,1.9801,5.3804,6.0655,1.1909,11.453,30.2771,18.4023
PNHZD000360,PH097332015,2015-01-01,S,14.0399,24.6392,6.0072,2.2838,1.0317,0.1296,1.4105,0.4971,0.0168,0.5113,0.0985,0.0
PNHZD000361,PH097332013,2015-01-01,S,3.7152,4.3648,5.0527,0.0064,0.0005,0.0,0.0029,0.0002,0.0,13.8919,36.2814,11.7689
PNHZD000362,PH097332055,2015-01-01,S,5.6027,6.8714,7.1507,0.0,0.0,0.0,0.0,0.0,0.0,4.3921,19.4094,35.0683
PNHZD000363,PH097332018,2015-01-01,S,3.2431,3.2398,2.95,0.0,0.0,0.0,0.0,0.0,0.0,17.1424,28.226,1.4283
PNHZD000364,PH097332011,2015-01-01,S,9.7083,18.1079,7.7122,0.0,0.0,0.0,0.0,0.0,0.0,8.1872,15.4707,0.2298
PNHZD000365,PH097332082,2015-01-01,S,3.1684,2.5591,4.3242,2.7534,2.5543,3.3273,2.5794,1.8142,2.2965,10.3292,34.2988,21.2262
PNHZD000366,PH097332086,2015-01-01,S,26.3542,21.2527,0.0,26.0411,13.4407,0.0,16.5184,1.8069,0.0,0.0139,0.0,0.0
PNHZD000367,PH097332014,2015-01-01,S,12.3963,8.7877,2.2218,0.0,0.0,0.0,0.0,0.0,0.0,4.5488,1.8785,0.0
PNHZD000368,PH097332078,2015-01-01,S,3.4319,3.9138,5.5336,0.3945,0.7407,2.7172,0.5025,1.0472,1.8189,14.1051,40.3873,10.5138
PNHZD000369,PH097332049,2015-01-01,S,7.6133,4.0898,1.0241,0.0,0.0,0.0,0.0,0.0,0.0,7.9023,26.6042,2.292
PNHZD00036A,PH097332030,2015-01-01,S,6.5297,15.6041,7.3458,0.0,0.0,0.0,0.0,0.0,0.0,7.4302,16.3347,0.5461
